Date,Art,Bio,Chem,CS,Phy,Math,Philosophy,simple,Sports,Featured
2023100600,106.59,118.57,112.45,128.0,122.96,119.73,182.91,13.92,182.6,1714.03
2023100700,100.87,115.81,104.82,115.96,112.24,110.12,164.32,12.28,200.32,1851.09
2023100800,104.86,115.14,106.39,114.58,116.87,114.1,163.39,14.14,174.04,1904.83
2023100900,113.3,134.21,124.76,139.36,132.99,131.45,183.65,15.7,164.67,1817.85
2023101000,114.63,135.46,128.28,147.18,135.14,143.86,182.89,18.27,153.62,1703.26
2023101100,112.47,131.82,124.57,143.21,131.24,135.72,179.59,18.59,142.99,1640.87
2023101200,111.36,135.0,125.45,142.35,130.65,133.23,187.62,17.71,144.84,1642.95
2023101300,103.91,122.73,114.81,132.07,120.62,122.77,186.19,16.22,141.65,1625.72
2023101400,100.71,114.58,103.31,118.82,115.55,110.1,168.21,14.97,156.85,1750.43
2023101500,108.88,121.61,110.44,119.97,117.43,117.1,183.35,16.0,163.31,1725.31
2023101600,117.57,138.05,128.65,148.56,142.15,151.97,205.34,18.3,153.71,1689.24
2023101700,116.2,138.85,131.32,146.63,138.38,142.01,203.09,18.44,150.12,1673.58
2023101800,113.83,131.38,124.3,233.32,132.23,134.56,191.04,17.37,143.3,1637.94
2023101900,114.87,140.63,124.53,174.3,134.14,133.26,195.69,18.07,140.3,1719.01
2023102000,106.41,122.26,113.85,146.39,121.53,121.7,187.96,16.45,144.79,1641.05
2023102100,103.21,115.37,105.67,135.04,110.92,111.41,177.93,15.55,156.53,1717.39
2023102200,113.04,123.68,111.62,132.71,117.66,118.48,190.78,15.18,164.15,1787.03
2023102300,120.9,130.49,120.31,149.84,127.77,131.52,197.97,16.36,147.97,1736.29
2023102400,117.38,131.61,121.77,147.47,130.04,132.54,197.39,16.97,161.61,1690.38
2023102500,114.89,131.63,125.6,148.42,129.93,136.54,197.09,17.23,153.63,1665.74
2023102600,113.91,129.77,120.27,147.7,128.09,131.7,194.94,17.3,149.78,1679.49
2023102700,105.38,121.85,116.44,140.26,125.09,124.12,181.88,16.51,142.05,1717.41
2023102800,101.12,120.48,106.3,122.35,110.0,108.77,164.26,14.45,161.26,1769.85
2023102900,103.61,119.36,105.07,122.36,115.66,112.86,176.58,15.12,204.1,1868.63
2023103000,114.05,132.19,122.37,144.15,131.39,132.89,188.69,16.04,179.0,1737.27
2023103100,112.94,131.22,120.77,150.85,129.73,128.02,197.22,15.73,159.53,1703.08
2023110100,114.56,130.64,121.98,161.4,130.17,135.86,201.66,16.63,151.32,1698.48
2023110200,112.72,133.7,123.13,156.52,131.02,133.81,199.59,17.05,153.78,1779.96
2023110300,104.81,121.52,113.7,142.49,121.21,121.73,193.44,16.26,142.37,1725.52
2023110400,103.44,118.86,105.63,125.73,109.26,109.18,174.47,15.66,154.84,1967.96
2023110500,106.78,123.1,106.52,124.3,113.94,118.53,196.88,15.53,166.65,1983.82
2023110600,115.53,136.83,125.43,149.64,135.24,133.53,203.2,16.6,159.59,1741.0
2023110700,113.56,132.21,124.92,151.05,134.85,133.19,200.39,16.77,160.53,1706.2
2023110800,112.52,129.4,121.01,149.4,132.21,132.86,194.77,17.41,157.19,1697.04
2023110900,110.73,126.84,120.25,149.99,134.45,130.15,194.73,17.62,150.57,1724.4
2023111000,101.44,113.74,107.34,137.42,126.78,118.9,185.52,20.07,138.96,1703.34
2023111100,99.9,109.25,96.56,122.33,119.36,107.5,168.48,15.07,142.19,1874.53
2023111200,105.9,108.92,100.32,120.09,122.85,111.23,170.03,15.45,151.21,1841.03
2023111300,111.26,117.64,110.93,137.96,132.42,126.15,193.84,16.98,140.81,1675.02
2023111400,111.71,120.49,113.12,142.14,134.17,126.52,190.79,17.09,139.04,1588.78
2023111500,107.89,115.06,110.57,142.51,128.85,124.75,191.45,18.78,142.91,1856.21
2023111600,106.64,119.69,112.92,142.77,129.73,125.91,621.04,17.98,148.33,1841.59
2023111700,101.45,117.08,107.76,144.56,122.95,133.9,1059.54,16.86,138.12,1565.68
2023111800,95.34,111.17,101.54,157.43,112.98,112.06,172.52,16.42,135.86,1550.33
2023111900,106.82,122.75,107.39,151.62,121.25,115.12,216.51,18.6,192.82,2693.14
2023112000,116.39,130.05,121.5,182.01,137.77,142.41,251.58,20.42,177.72,1738.99
2023112100,109.54,124.75,115.57,161.85,131.34,128.47,202.77,18.7,151.19,1554.99
2023112200,111.5,131.34,122.22,161.58,141.4,130.76,204.51,19.27,147.46,1582.19
2023112300,102.63,119.27,108.71,143.65,127.51,120.15,187.16,17.8,139.42,1511.49
2023112400,97.23,110.85,99.67,133.49,122.82,114.99,165.91,17.29,135.71,1446.46
2023112500,95.32,110.02,93.38,119.24,119.4,107.86,172.15,16.94,142.69,1518.32
2023112600,102.89,113.57,97.86,123.66,125.8,116.94,174.16,18.06,153.06,1613.21
2023112700,117.21,127.04,115.12,143.58,138.29,129.66,197.4,19.01,149.62,1556.33
2023112800,124.98,127.23,117.65,143.68,136.41,128.24,206.51,18.61,146.08,1520.41
2023112900,117.4,125.8,116.22,143.67,133.58,133.35,216.68,19.16,147.99,1486.76
2023113000,109.61,124.52,113.67,142.5,131.5,129.32,377.06,19.74,143.5,1462.47
2023120100,102.53,115.12,106.12,137.45,122.5,118.85,226.3,18.82,137.34,1412.64
2023120200,99.79,107.84,96.29,123.96,113.63,115.03,176.69,17.05,141.95,1459.32
2023120300,104.44,113.23,98.63,126.04,121.64,117.39,182.61,19.07,147.69,1535.1
2023120400,118.64,122.27,112.04,143.5,134.01,127.46,203.97,20.62,141.39,1497.47
2023120500,113.83,125.63,119.39,159.59,137.45,132.44,203.18,20.14,137.77,1502.47
2023120600,112.07,127.43,120.42,156.93,138.66,136.12,203.39,20.08,143.73,1529.33
2023120700,110.75,124.33,117.18,149.98,134.11,133.7,201.42,20.98,138.44,1510.19
2023120800,112.87,117.43,109.51,143.23,126.11,124.14,194.16,21.59,139.5,1503.58
2023120900,107.1,108.54,97.26,127.05,113.8,111.97,172.18,20.77,153.06,1548.84
2023121000,113.31,115.16,103.46,131.42,121.95,116.22,184.57,21.65,158.51,1609.53
2023121100,116.8,129.71,120.96,152.33,138.75,132.46,202.59,22.24,144.49,1518.08
2023121200,111.52,128.5,119.46,151.92,134.72,130.59,194.69,21.5,160.77,1475.54
2023121300,109.25,126.44,118.93,150.6,140.41,144.11,197.8,23.39,166.11,1528.33
2023121400,114.0,125.82,114.76,148.89,130.74,126.24,194.74,21.79,156.17,1534.72
2023121500,110.34,117.66,107.75,140.11,120.93,117.8,190.11,20.27,149.18,1533.95
2023121600,96.28,105.96,94.14,127.1,105.67,102.66,169.19,18.75,133.75,1578.01
2023121700,97.72,109.88,96.42,124.13,113.49,107.7,166.09,20.49,149.87,1639.69
2023121800,116.75,124.06,115.06,151.07,131.07,128.4,194.9,23.37,163.01,1613.15
2023121900,129.87,117.46,110.41,143.07,123.72,121.22,194.83,22.06,142.39,1539.8
2023122000,101.69,113.93,107.17,140.22,119.13,119.54,183.99,24.41,138.27,1521.61
2023122100,98.6,110.73,102.47,353.38,114.17,119.22,181.45,21.66,131.11,1469.26
2023122200,95.13,104.78,95.59,128.24,107.11,117.04,173.95,21.41,130.35,1482.25
2023122300,91.19,96.89,91.1,116.14,102.96,98.46,160.05,19.59,136.84,1591.41
2023122400,89.32,96.88,89.83,112.61,103.31,96.18,154.32,22.47,132.79,1595.03
2023122500,89.75,97.84,90.14,117.71,106.88,97.74,166.37,25.01,134.86,1664.6
2023122600,95.19,101.99,93.43,125.58,113.35,108.96,176.1,25.3,145.1,1666.8
2023122700,98.46,113.31,100.78,308.94,124.59,110.21,192.37,21.42,140.79,1619.53
2023122800,98.5,108.46,97.48,132.86,115.96,106.57,187.14,20.11,140.76,1618.68
2023122900,97.18,106.65,96.64,126.94,114.01,107.92,183.84,19.5,143.18,1403.47
2023123000,97.16,103.53,92.22,121.49,111.92,108.24,170.76,19.32,155.81,1054.21
2023123100,93.43,97.07,87.47,127.48,114.32,97.22,165.5,19.99,140.96,1039.46
2024010100,95.49,100.63,88.69,125.63,124.84,102.34,182.77,20.05,146.23,1087.2
2024010200,106.14,115.28,103.88,148.51,128.06,116.19,194.6,20.87,153.52,1061.92
2024010300,107.66,120.49,109.15,151.32,126.99,120.16,195.49,21.13,151.89,1003.8
2024010400,105.31,122.07,112.82,153.41,135.64,140.54,179.86,20.78,146.18,1025.04
2024010500,102.56,117.95,106.91,142.48,130.06,132.64,172.23,20.46,146.28,1040.96
2024010600,99.05,110.89,98.9,128.88,130.25,120.44,170.04,19.74,148.33,1064.08
2024010700,106.26,117.21,102.03,130.32,128.74,121.98,179.99,22.04,160.3,1088.22
2024010800,109.45,127.9,115.29,148.9,147.99,135.12,190.49,23.8,158.85,1141.32
2024010900,127.11,150.94,142.81,198.36,162.5,161.24,211.08,25.46,169.68,1169.32
2024011000,128.51,155.99,145.85,201.8,164.21,164.42,225.19,24.57,167.42,1150.54
2024011100,127.81,150.08,141.03,202.18,159.1,160.1,224.94,24.78,166.55,1114.87
2024011200,119.13,138.23,136.98,183.42,149.07,149.87,222.28,22.86,172.28,1107.72
2024011300,113.43,127.07,118.34,162.1,137.94,131.2,194.37,22.03,198.41,1162.09
2024011400,124.0,134.62,121.96,162.98,150.27,141.29,196.3,23.47,234.44,1201.5
2024011500,129.32,148.61,139.67,193.45,161.35,155.99,215.75,24.06,206.42,1171.22
2024011600,130.71,157.38,141.66,198.71,162.53,161.5,222.02,25.49,196.67,1125.23
2024011700,129.31,154.43,144.05,194.52,157.84,165.97,214.18,24.92,179.87,1096.35
2024011800,132.02,156.01,147.95,201.66,160.76,166.59,225.43,25.68,184.98,1114.92
2024011900,132.39,148.42,142.75,191.72,152.64,159.69,218.22,23.23,202.93,1127.62
2024012000,126.56,130.27,119.73,158.66,134.81,134.01,194.95,21.31,197.31,1121.84
2024012100,129.73,140.4,128.6,161.0,143.84,141.82,207.13,22.15,215.84,1159.47
2024012200,142.16,155.2,148.01,196.86,161.35,167.35,239.1,25.57,212.65,1163.79
2024012300,142.42,161.2,153.0,194.84,166.9,169.17,233.05,25.77,236.01,1148.23
2024012400,141.45,155.31,155.02,207.95,164.61,167.1,232.07,25.14,223.74,1120.97
2024012500,140.12,151.29,148.46,196.28,159.46,163.33,235.6,24.62,254.85,1118.38
2024012600,122.25,138.31,132.96,182.51,142.77,145.55,210.56,24.56,181.52,1084.39
2024012700,118.27,127.53,118.52,160.55,134.23,133.86,194.98,23.55,177.12,1107.78
2024012800,129.37,140.18,130.35,166.44,154.19,144.6,206.59,24.62,212.13,1183.05
2024012900,143.7,167.41,167.01,205.72,178.98,173.89,240.15,26.96,235.1,1181.39
2024013000,140.24,174.81,166.08,216.71,177.07,184.53,230.29,26.42,221.02,1198.42
2024013100,133.04,158.82,151.93,210.47,161.69,168.05,216.31,26.18,191.48,1158.4
2024020100,120.24,135.78,128.63,183.68,141.3,144.05,209.85,25.58,170.48,1047.83
2024020200,109.17,123.02,117.33,151.96,128.47,133.48,191.05,23.7,172.57,1024.46
2024020300,102.34,111.31,102.41,133.6,118.12,112.21,178.35,22.05,174.48,1059.7
2024020400,112.91,119.98,109.95,140.67,127.31,124.88,206.28,24.54,173.31,1119.24
2024020500,119.69,133.02,123.77,161.23,140.26,140.15,229.85,26.38,164.21,1165.05
2024020600,114.37,131.06,121.18,157.22,134.98,138.61,207.22,24.99,164.24,1069.85
2024020700,116.92,129.02,122.19,158.4,133.91,143.25,206.76,23.47,161.44,1091.83
2024020800,111.73,126.08,125.89,154.31,136.92,136.53,202.96,24.3,151.32,1019.81
2024020900,104.33,116.67,111.47,141.11,122.22,125.93,190.01,22.17,147.26,981.02
2024021000,100.91,108.54,96.46,122.88,114.1,109.23,171.69,20.54,161.96,997.49
2024021100,106.92,115.93,100.54,129.16,114.21,114.55,186.34,23.45,186.4,1089.91
2024021200,117.1,129.62,115.03,148.23,127.13,133.41,216.82,25.8,269.28,1118.14
2024021300,111.61,126.65,119.17,151.95,127.84,142.18,201.22,25.53,177.97,1023.26
2024021400,104.43,120.3,117.28,147.79,129.81,130.45,196.39,24.87,156.2,973.53
2024021500,109.09,124.14,116.61,152.38,128.08,132.7,200.65,23.46,152.85,994.9
2024021600,114.25,121.54,113.28,156.7,132.3,135.33,212.46,22.02,158.24,1004.01
2024021700,114.99,112.85,100.48,133.18,140.03,125.56,199.49,21.58,156.49,1077.1
2024021800,132.6,136.45,119.87,151.45,180.66,174.16,239.88,22.58,168.19,1209.68
2024021900,130.31,147.12,137.96,163.81,180.92,160.74,237.8,24.39,159.22,1189.15
2024022000,133.85,147.83,137.69,172.22,172.53,167.56,233.93,25.09,157.8,1129.1
2024022100,132.71,144.24,133.29,171.08,157.85,152.53,225.03,25.04,157.35,1065.49
2024022200,130.49,146.76,133.73,171.11,160.8,154.25,225.78,25.86,164.06,1047.79
2024022300,112.62,138.12,156.6,159.09,147.2,138.4,207.65,25.28,153.47,994.55
2024022400,100.74,108.53,107.14,126.85,122.66,114.16,186.1,21.51,139.87,1025.87
2024022500,106.54,116.22,104.49,130.58,138.97,120.85,204.08,24.1,151.29,1091.47
2024022600,125.62,138.41,129.63,159.67,155.16,146.5,218.12,25.72,151.36,1064.65
2024022700,120.09,142.2,134.86,163.86,151.33,144.57,211.46,25.51,144.78,1032.31
2024022800,119.11,139.69,136.12,162.88,148.43,143.84,206.72,24.68,150.27,1007.14
2024022900,113.49,133.52,124.11,158.19,136.95,137.76,195.82,24.62,138.67,1003.83
2024030100,108.75,129.43,121.23,155.67,135.42,131.96,193.36,23.08,138.64,993.83
2024030200,105.68,118.69,108.57,143.08,121.56,112.47,185.52,22.7,143.7,1069.57
2024030300,109.41,117.67,105.43,132.9,123.19,115.67,193.28,23.87,163.46,1070.06
2024030400,116.29,133.73,130.98,168.2,142.04,136.39,202.31,25.27,145.93,1029.82
2024030500,118.61,137.79,126.75,188.07,137.98,140.37,205.02,25.83,145.46,1011.51
2024030600,123.53,140.08,132.02,200.9,140.38,147.68,212.71,25.47,148.21,1013.35
2024030700,119.95,134.44,123.38,166.62,135.4,134.63,203.65,24.51,145.8,986.23
2024030800,109.19,124.86,111.31,157.1,122.8,128.79,195.81,24.01,139.0,976.45
2024030900,104.65,112.61,99.3,134.38,116.27,113.59,171.13,23.86,142.38,993.31
2024031000,111.03,124.95,115.94,134.52,131.2,118.56,188.82,25.45,148.41,1124.25
2024031100,114.5,134.75,126.98,154.26,185.5,139.12,239.36,30.12,140.67,1450.98
2024031200,117.04,133.16,127.67,158.71,157.78,138.33,212.35,27.27,144.95,1087.13
2024031300,113.86,134.68,127.88,160.21,147.98,142.41,208.13,27.4,146.22,1032.11
2024031400,111.92,142.38,121.3,156.24,141.66,177.42,203.6,27.99,150.56,1001.82
2024031500,106.37,121.27,113.06,148.5,128.67,134.14,189.75,26.09,154.57,972.77
2024031600,98.55,108.36,97.33,127.72,115.8,110.63,168.16,23.61,141.28,971.61
2024031700,103.66,112.41,105.73,132.52,125.28,113.97,180.79,26.34,150.93,1041.39
2024031800,112.12,130.44,121.44,153.24,142.56,132.24,196.62,28.25,140.76,1001.07
2024031900,113.46,131.65,123.04,164.09,137.11,133.25,199.75,27.87,141.88,978.77
2024032000,113.93,129.9,120.23,159.92,132.82,132.34,196.02,26.42,142.34,939.26
2024032100,106.62,136.62,121.53,158.58,138.82,132.89,188.83,25.6,136.71,945.51
2024032200,103.73,120.6,121.89,143.52,141.01,124.52,186.59,24.3,138.2,967.02
2024032300,98.08,109.41,113.99,129.66,142.77,116.24,167.44,22.95,138.96,1007.67
2024032400,108.55,116.62,118.76,126.99,148.09,120.84,181.81,23.53,142.15,1060.95
2024032500,113.43,126.63,128.88,145.41,155.89,134.89,205.12,24.9,143.11,1050.04
2024032600,110.63,126.85,128.01,151.46,145.99,132.83,198.62,24.49,140.48,1017.15
2024032700,113.1,126.33,124.54,150.91,141.95,133.09,197.52,25.23,133.19,1013.85
2024032800,117.55,143.56,125.5,148.68,146.75,129.23,206.41,26.08,142.15,1130.72
2024032900,115.9,116.38,118.44,133.63,134.54,120.79,193.03,24.19,132.3,1080.53
2024033000,99.05,108.89,101.89,124.16,125.72,109.11,162.0,23.16,131.45,1010.67
2024033100,104.24,109.24,107.53,120.07,126.76,115.64,162.98,24.14,135.75,1035.84
2024040100,107.72,120.27,115.64,156.79,137.86,126.46,183.74,24.69,135.55,992.17
2024040200,111.62,128.79,124.18,153.59,139.21,134.07,172.91,24.77,136.37,1002.04
2024040300,108.72,127.37,131.63,150.86,146.01,131.89,173.28,25.53,131.44,977.55
2024040400,107.15,125.89,121.02,145.68,138.22,131.62,180.27,24.95,134.08,977.05
2024040500,110.12,123.64,116.28,140.9,136.75,124.84,182.79,23.7,137.36,986.12
2024040600,100.8,110.68,101.06,125.92,124.33,111.17,175.14,22.45,138.65,978.64
2024040700,104.44,113.37,103.2,127.2,123.46,114.02,178.37,23.69,153.66,1051.64
2024040800,130.58,122.28,121.82,144.95,146.31,131.67,188.07,25.77,137.18,1100.12
2024040900,103.65,122.27,114.68,141.38,142.47,130.18,181.61,25.31,141.19,985.62
2024041000,103.39,123.26,114.9,139.18,142.14,146.87,183.14,24.71,148.2,988.85
2024041100,117.42,124.39,114.44,140.1,134.33,126.96,186.47,30.33,145.11,997.25
2024041200,103.22,119.77,108.93,136.57,132.62,123.68,179.3,26.74,137.86,960.45
2024041300,96.74,108.57,96.73,120.66,122.83,108.35,174.01,22.12,139.08,944.02
2024041400,99.72,112.36,100.7,122.14,133.58,111.89,185.65,23.06,146.87,1064.76
2024041500,111.94,128.3,117.11,148.13,150.17,136.81,192.82,24.25,146.16,1014.03
2024041600,109.94,129.31,119.2,150.07,146.99,138.85,189.0,24.18,167.89,970.47
2024041700,104.48,128.55,116.36,145.4,137.33,135.15,183.24,24.4,153.67,969.71
2024041800,106.78,133.69,116.79,147.0,137.81,128.93,185.38,25.18,154.75,957.92
2024041900,103.09,130.97,117.6,145.54,137.33,125.57,190.63,24.49,144.19,999.53
2024042000,100.46,126.42,105.75,132.45,127.39,111.66,172.53,25.42,156.16,985.46
2024042100,110.1,132.91,111.95,135.07,140.25,121.32,194.26,26.65,189.05,1047.09
2024042200,115.02,190.93,129.86,152.51,150.82,134.04,211.15,27.53,158.77,1019.73
2024042300,113.17,142.12,125.26,155.99,146.45,132.47,216.19,26.81,149.23,996.18
2024042400,110.23,141.98,128.47,157.12,149.89,133.56,916.84,26.17,143.53,983.7
2024042500,116.95,143.82,126.73,155.58,143.8,131.58,205.26,26.05,148.38,970.36
2024042600,117.64,149.35,126.84,145.72,143.31,126.23,198.45,25.2,143.61,979.43
2024042700,113.04,145.75,115.24,138.01,130.74,116.15,200.62,23.34,145.02,973.36
2024042800,105.06,129.75,110.21,129.58,141.58,130.54,200.86,24.2,148.13,1012.36
2024042900,114.17,153.28,133.17,157.03,177.21,159.24,215.32,24.72,147.54,994.84
2024043000,114.74,153.86,135.37,153.47,161.97,150.74,208.07,22.79,143.13,969.12
2024050100,109.74,147.99,122.2,140.18,152.99,144.47,201.29,24.73,147.52,960.63
2024050200,119.09,139.87,122.08,143.53,154.35,140.85,197.67,24.27,143.76,954.51
2024050300,104.05,131.32,114.04,141.31,153.11,140.9,191.78,22.86,137.76,944.04
2024050400,99.74,130.61,110.79,128.37,151.93,137.2,197.43,22.16,143.31,965.18
2024050500,101.79,130.77,107.14,127.94,136.29,124.05,193.64,24.49,149.29,1022.48
2024050600,112.06,137.94,123.41,149.21,144.71,136.55,197.59,25.41,148.08,1009.78
2024050700,113.75,137.89,123.13,150.7,137.21,133.32,194.06,24.71,154.71,939.31
2024050800,109.72,138.37,118.59,144.32,131.19,127.59,192.0,24.72,156.44,931.94
2024050900,101.15,133.06,110.5,132.74,123.22,117.17,189.95,23.14,144.91,895.18
2024051000,88.07,113.35,90.28,108.61,112.47,98.29,157.38,21.26,118.27,784.06
2024051100,79.67,104.12,80.15,94.97,127.95,87.14,150.78,24.11,111.29,792.01
2024051200,85.23,115.21,85.86,95.34,118.0,88.21,155.65,20.72,120.77,841.76
2024051300,94.67,120.01,98.27,121.23,120.55,106.03,171.35,23.15,120.43,841.72
2024051400,94.54,121.84,101.63,123.38,118.97,106.28,166.7,22.11,119.66,815.19
2024051500,90.63,123.88,96.65,125.32,115.35,107.22,173.0,21.09,118.76,800.68
2024051600,90.41,115.82,97.22,129.96,115.24,108.11,173.2,21.55,121.2,800.8
2024051700,90.35,108.19,91.24,122.41,112.0,103.98,170.52,20.44,126.22,778.22
2024051800,87.12,99.98,81.66,106.06,99.24,88.49,158.26,19.25,122.46,776.16
2024051900,89.62,106.71,86.15,107.88,103.65,90.43,167.2,20.48,133.45,836.46
2024052000,95.25,114.59,96.2,123.81,113.12,103.39,185.77,21.19,122.88,829.44
2024052100,94.22,117.85,101.26,129.9,119.94,107.62,177.75,23.07,123.29,848.93
2024052200,89.8,110.7,95.94,125.11,113.55,103.9,167.81,22.39,123.38,790.93
2024052300,88.11,109.88,94.03,129.09,110.98,101.94,166.8,21.6,128.67,780.89
2024052400,82.93,101.43,86.68,128.4,111.66,96.91,156.15,20.13,119.61,778.39
2024052500,80.75,95.84,78.65,108.38,91.88,85.15,149.8,18.77,133.7,776.65
2024052600,84.59,99.4,84.06,107.75,97.65,93.09,149.21,20.03,129.2,829.73
2024052700,92.76,109.95,95.38,125.88,110.4,101.05,162.54,21.08,124.33,870.62
2024052800,95.18,111.2,102.23,130.5,114.47,106.26,169.65,20.84,122.14,823.9
2024052900,89.9,109.79,96.55,129.58,111.78,101.4,165.05,20.61,125.51,789.67
2024053000,88.81,105.14,92.43,126.02,111.54,98.88,148.13,19.63,120.21,778.34
2024053100,84.18,99.39,85.34,121.15,99.68,100.45,140.93,18.65,112.47,754.46
2024060100,81.16,89.34,76.21,99.57,89.49,85.85,145.21,17.9,143.12,779.14
2024060200,86.58,94.4,81.52,102.39,94.26,88.39,161.42,18.66,131.69,848.82
2024060300,88.47,104.09,90.36,121.22,108.54,99.18,163.31,20.08,121.9,809.12
2024060400,87.11,102.77,89.72,124.23,105.23,99.12,159.47,20.33,112.79,768.43
2024060500,88.34,103.67,90.86,120.12,106.98,99.31,158.77,19.62,111.03,779.33
2024060600,87.15,104.45,92.72,122.41,107.72,104.16,149.7,19.48,113.75,789.95
2024060700,83.58,99.27,87.52,112.23,99.99,99.01,137.69,18.72,112.63,773.05
2024060800,85.69,93.78,80.95,101.95,96.46,97.19,138.2,19.5,116.47,800.08
2024060900,86.82,98.52,85.61,102.09,99.24,97.91,151.92,19.82,123.62,833.74
2024061000,95.99,107.17,96.18,119.42,108.61,102.07,165.58,20.56,119.03,820.22
2024061100,90.08,103.27,93.39,122.76,108.19,111.28,160.98,18.18,123.66,781.79
2024061200,85.2,102.25,90.78,120.99,105.11,109.73,158.81,18.77,127.03,784.53
2024061300,81.25,98.35,86.25,110.97,97.74,97.62,153.22,17.83,120.67,753.88
2024061400,77.51,93.25,80.82,104.47,92.29,92.52,148.78,18.18,120.42,809.32
2024061500,78.68,88.53,72.39,89.41,82.69,81.99,143.6,18.16,128.96,777.79
2024061600,79.52,88.05,81.64,89.21,86.24,83.34,147.35,16.69,128.56,798.82
2024061700,83.48,99.96,91.99,106.91,99.97,96.51,154.47,18.49,119.7,799.32
2024061800,84.06,98.54,89.67,110.85,108.32,98.01,166.07,18.78,119.34,825.21
2024061900,82.23,97.38,86.73,113.35,102.65,92.82,163.29,18.28,127.59,799.98
2024062000,81.28,97.83,87.12,110.6,106.32,92.55,157.05,17.68,126.5,791.57
2024062100,80.17,98.61,84.49,107.69,97.84,92.84,155.84,17.54,128.19,758.72
2024062200,78.56,94.37,77.73,93.51,92.36,89.01,149.37,17.82,136.96,795.14
2024062300,82.63,94.6,80.7,95.22,96.47,89.33,149.15,18.6,133.18,823.11
2024062400,86.83,108.44,94.52,117.53,108.84,101.26,168.31,19.52,134.56,811.52
2024062500,80.78,101.92,89.93,116.6,101.54,97.1,160.67,19.41,134.73,804.33
2024062600,82.19,101.63,90.58,119.99,101.16,99.32,166.54,21.55,116.68,776.49
2024062700,82.26,100.89,88.78,117.79,99.42,94.94,151.02,25.7,113.93,750.42
2024062800,76.94,92.24,81.12,106.51,89.99,87.7,146.68,29.86,106.29,724.03
2024062900,77.12,87.07,79.09,98.35,86.53,82.66,141.04,27.94,121.69,796.5
2024063000,81.26,91.58,78.19,98.16,90.32,83.61,143.19,18.65,132.14,802.49
2024070100,83.21,99.01,85.78,114.67,96.94,93.28,157.2,23.02,130.93,767.3
2024070200,83.32,98.6,86.18,116.05,96.65,96.16,159.73,30.2,124.0,745.03
2024070300,84.5,99.22,87.25,115.7,97.18,97.46,148.27,29.41,117.3,780.76
2024070400,82.94,97.31,85.04,108.69,94.25,93.46,145.62,25.62,118.82,976.46
2024070500,78.43,93.05,81.53,102.29,89.58,88.54,143.02,30.86,127.04,1006.59
2024070600,74.22,88.29,73.53,90.8,81.11,79.77,140.67,31.84,131.79,797.26
2024070700,82.61,91.54,77.4,95.18,88.04,83.64,149.58,29.36,132.52,831.28
2024070800,81.44,98.47,84.93,110.21,95.61,90.96,149.61,26.21,119.71,789.07
2024070900,82.77,100.54,84.75,109.03,95.57,91.04,148.25,29.81,123.47,784.71
2024071000,82.05,97.51,84.64,109.17,100.19,109.52,142.63,31.53,129.37,765.5
2024071100,82.94,98.37,85.64,108.7,103.76,90.96,143.82,30.67,127.73,766.15
2024071200,82.4,98.98,82.0,102.67,92.21,87.91,142.01,29.37,121.21,754.75
2024071300,76.46,86.86,72.48,88.04,81.48,79.0,139.4,25.95,118.56,765.26
2024071400,72.72,84.32,71.51,85.93,80.11,75.54,138.66,27.16,138.56,853.1
2024071500,77.21,94.32,81.53,102.58,91.65,86.16,144.84,30.17,136.15,800.22
2024071600,77.7,94.65,85.15,108.35,95.78,88.66,152.38,29.44,126.79,786.74
2024071700,76.85,93.58,83.13,108.86,91.17,88.5,146.1,26.22,131.88,755.46
2024071800,80.13,96.29,85.51,111.3,94.35,91.02,147.18,18.46,118.77,763.32
2024071900,76.57,90.23,78.45,111.66,86.75,85.44,143.68,17.73,113.98,737.27
2024072000,77.13,86.89,72.06,95.44,80.43,78.39,142.58,17.91,120.57,770.36
2024072100,78.47,89.16,75.14,96.1,84.92,82.04,152.6,19.43,136.9,833.5
2024072200,81.07,95.86,83.88,111.28,92.47,91.47,154.06,19.51,127.1,825.04
2024072300,81.93,96.63,85.21,112.76,93.04,89.45,169.52,18.53,122.76,780.26
2024072400,78.79,97.48,85.46,112.73,93.51,89.85,179.62,18.94,135.78,784.22
2024072500,81.68,98.07,84.44,111.06,92.14,98.02,187.03,18.1,133.45,769.75
2024072600,77.88,95.25,79.4,107.34,86.21,84.55,192.0,17.98,170.2,807.04
2024072700,77.86,87.85,72.85,93.56,80.06,79.57,189.06,18.05,197.95,788.99
2024072800,85.59,90.64,73.43,93.94,111.63,79.82,199.24,20.25,208.17,781.15
2024072900,85.75,95.17,81.86,108.29,104.04,88.76,197.24,20.11,204.67,761.19
2024073000,85.17,99.06,87.7,120.58,108.6,100.38,198.58,21.7,215.73,751.21
2024073100,82.03,96.71,85.9,117.96,99.8,91.33,184.0,18.09,230.27,718.03
2024080100,78.45,95.24,81.55,108.4,90.68,85.36,164.32,17.5,481.6,725.68
2024080200,73.88,95.81,76.53,103.04,85.19,79.06,162.1,16.97,503.85,738.8
2024080300,76.34,89.39,70.61,91.19,77.78,72.32,168.94,17.15,363.44,883.33
2024080400,78.56,92.14,72.47,92.31,80.46,77.0,176.24,17.75,303.06,895.1
2024080500,82.74,97.14,83.49,108.41,92.51,83.98,183.91,18.43,266.82,927.04
2024080600,80.26,96.89,83.11,111.73,96.06,108.46,184.8,17.15,239.39,901.89
